tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-02-03T20:54:04.000Z,2016-02-03T21:11:45.000Z,5.4,18,10006,10019
2016-02-14T18:46:37.000Z,2016-02-14T18:51:39.000Z,0.84,5.5,10028,10021
2016-02-17T22:57:52.000Z,2016-02-17T23:05:24.000Z,2.35,9,10028,10017
2016-02-28T18:16:10.000Z,2016-02-28T18:24:39.000Z,0.88,7.5,10023,10018
2016-02-03T22:10:30.000Z,2016-02-03T22:34:28.000Z,4.7,19.5,10018,11103
2016-02-01T12:13:16.000Z,2016-02-01T12:48:12.000Z,18.6,52,11422,10199
2016-02-23T23:52:10.000Z,2016-02-23T23:59:35.000Z,1.43,7,10018,10019
2016-02-19T22:31:14.000Z,2016-02-19T22:54:09.000Z,4.1,17.5,10119,11106
2016-02-06T19:28:01.000Z,2016-02-06T19:49:27.000Z,6.07,20.5,10026,10034
2016-02-08T07:47:25.000Z,2016-02-08T08:00:19.000Z,1.65,10,10023,10021
2016-02-17T17:24:41.000Z,2016-02-17T17:37:59.000Z,2.7,11.5,10020,10162
2016-02-02T10:58:02.000Z,2016-02-02T11:14:22.000Z,2.55,12.5,10021,10110
2016-02-16T18:25:51.000Z,2016-02-16T18:37:08.000Z,1.5,8.5,10110,10065
2016-02-09T09:05:40.000Z,2016-02-09T09:09:53.000Z,0.47,4.5,10003,10003
2016-02-21T09:15:19.000Z,2016-02-21T09:31:42.000Z,2.6,13,10001,10019
2016-02-14T12:13:01.000Z,2016-02-14T12:17:07.000Z,1,5,10044,10028
2016-02-04T23:05:16.000Z,2016-02-04T23:47:39.000Z,6.86,30,10103,11211
2016-02-28T00:03:50.000Z,2016-02-28T00:15:30.000Z,1.58,9,10011,10003
2016-02-07T20:33:56.000Z,2016-02-07T20:38:12.000Z,0.5,4.5,10025,10162
2016-02-18T08:35:27.000Z,2016-02-18T08:43:52.000Z,0.7,7,10003,10001
2016-02-01T15:27:13.000Z,2016-02-01T15:29:40.000Z,0.3,3.5,10023,10023
2016-02-26T06:34:28.000Z,2016-02-26T06:39:05.000Z,0.7,5,10016,10001
2016-02-17T14:49:49.000Z,2016-02-17T15:04:21.000Z,2.4,11.5,10019,10025
2016-02-03T21:07:58.000Z,2016-02-03T21:13:04.000Z,0.76,5.5,10110,10018
2016-02-03T20:55:43.000Z,2016-02-03T21:08:30.000Z,2.3,10.5,10013,10003
2016-02-15T17:13:52.000Z,2016-02-15T17:28:02.000Z,2.5,11.5,10011,10153
2016-02-06T16:55:21.000Z,2016-02-06T16:59:37.000Z,1.22,6,10065,10028
2016-02-07T13:54:17.000Z,2016-02-07T13:58:50.000Z,0.8,5,10001,10017
2016-02-20T19:55:19.000Z,2016-02-20T20:04:34.000Z,0.7,7,10003,10003
2016-02-26T14:56:24.000Z,2016-02-26T15:01:32.000Z,0.56,5,10021,10021
2016-02-20T19:46:22.000Z,2016-02-20T20:06:58.000Z,1.3,13,10011,10009
2016-02-21T02:04:43.000Z,2016-02-21T02:15:00.000Z,4.01,12.5,10001,10029
2016-02-26T06:59:23.000Z,2016-02-26T07:05:36.000Z,1.5,6.5,10018,10153
2016-02-27T18:39:24.000Z,2016-02-27T18:48:57.000Z,1.52,8.5,10026,10025
2016-02-03T09:10:21.000Z,2016-02-03T09:31:04.000Z,1.7,13.5,10011,10110
2016-02-28T02:17:43.000Z,2016-02-28T02:40:25.000Z,5.6,20,10001,11102
2016-02-20T23:29:58.000Z,2016-02-20T23:45:28.000Z,2,11.5,10003,10017
2016-02-15T22:57:35.000Z,2016-02-15T23:05:11.000Z,1.5,7.5,10009,10110
2016-02-04T19:09:08.000Z,2016-02-04T19:17:53.000Z,1.7,8.5,10029,10023
2016-02-25T15:06:44.000Z,2016-02-25T15:15:44.000Z,1,7,10001,10110
2016-02-21T01:54:07.000Z,2016-02-21T02:12:07.000Z,6.4,21,10018,10039
2016-02-22T10:14:14.000Z,2016-02-22T10:43:56.000Z,2.2,18.5,10018,10009
2016-02-13T19:32:07.000Z,2016-02-13T19:36:41.000Z,0.73,5,10028,10044
2016-02-26T21:43:10.000Z,2016-02-26T21:58:51.000Z,2.21,12,10003,10013
2016-02-06T06:55:35.000Z,2016-02-06T07:02:22.000Z,1.65,7.5,10002,10005
2016-02-01T06:16:11.000Z,2016-02-01T06:23:29.000Z,2.05,8,10009,10022
2016-02-10T20:40:11.000Z,2016-02-10T20:53:47.000Z,2.67,11.5,10017,10014
2016-02-05T15:35:29.000Z,2016-02-05T16:09:47.000Z,10.75,33.5,11371,10018
2016-02-19T02:08:13.000Z,2016-02-19T02:12:13.000Z,1.7,7,10029,10065
2016-02-24T12:07:56.000Z,2016-02-24T12:15:22.000Z,2.01,8,10023,10026
2016-02-27T21:30:24.000Z,2016-02-27T21:36:16.000Z,0.72,5.5,10022,10153
2016-02-26T18:40:38.000Z,2016-02-26T18:49:25.000Z,1,7,10153,10065
2016-02-22T17:44:09.000Z,2016-02-22T17:47:13.000Z,0.4,4,10162,10025
2016-02-05T07:05:13.000Z,2016-02-05T07:13:18.000Z,1.52,8,10017,10020
2016-02-21T15:41:00.000Z,2016-02-21T16:03:26.000Z,4.31,16,10153,10012
2016-02-17T14:50:51.000Z,2016-02-17T15:05:24.000Z,1.6,10.5,10119,10103
2016-02-22T18:29:56.000Z,2016-02-22T18:48:30.000Z,1.4,12,10199,10014
2016-02-12T08:00:24.000Z,2016-02-12T08:04:05.000Z,0.9,5,10162,10023
2016-02-28T13:21:09.000Z,2016-02-28T13:28:58.000Z,1.5,8,10014,10018
2016-02-06T19:23:58.000Z,2016-02-06T19:25:54.000Z,0.7,4,10065,10028
2016-02-03T18:57:24.000Z,2016-02-03T19:21:47.000Z,3.87,17.5,10002,10021
2016-02-24T23:37:22.000Z,2016-02-24T23:44:08.000Z,1.2,7,10034,10468
2016-02-20T22:25:10.000Z,2016-02-20T22:52:37.000Z,2.93,18.5,10003,10065
2016-02-12T06:29:11.000Z,2016-02-12T06:33:18.000Z,0.9,5.5,10003,10110
2016-02-17T20:05:43.000Z,2016-02-17T20:24:28.000Z,2.7,13.5,10020,10012
2016-02-13T18:19:47.000Z,2016-02-13T18:34:42.000Z,2.75,13,10003,11211
2016-02-14T12:49:33.000Z,2016-02-14T13:03:12.000Z,3.07,12.5,10110,10029
2016-02-25T23:47:35.000Z,2016-02-25T23:53:03.000Z,0.76,5.5,10167,10017
2016-02-20T07:11:29.000Z,2016-02-20T07:22:43.000Z,2.94,11.5,10011,10021
2016-02-07T11:23:45.000Z,2016-02-07T11:28:11.000Z,0.6,5,10025,10162
2016-02-04T09:54:01.000Z,2016-02-04T10:09:43.000Z,1.47,10.5,10119,10001
2016-02-05T06:35:14.000Z,2016-02-05T06:36:52.000Z,0.4,3.5,10044,10044
2016-02-24T15:19:14.000Z,2016-02-24T15:27:29.000Z,0.7,6.5,10021,10021
2016-02-08T18:51:33.000Z,2016-02-08T18:59:34.000Z,1.1,7.5,10023,10018
2016-02-16T12:38:57.000Z,2016-02-16T12:44:14.000Z,0.56,5,10023,10023
2016-02-25T07:40:07.000Z,2016-02-25T07:46:54.000Z,0.8,6,10278,10038
2016-02-25T22:55:28.000Z,2016-02-25T23:13:01.000Z,2.09,12.5,10003,10002
2016-02-06T01:51:53.000Z,2016-02-06T01:56:04.000Z,0.3,4.5,10003,10002
2016-02-29T08:54:58.000Z,2016-02-29T09:01:04.000Z,1.3,6.5,10019,10199
2016-02-19T22:32:16.000Z,2016-02-19T22:45:44.000Z,4.3,15.5,10271,10003
2016-02-19T12:23:58.000Z,2016-02-19T12:29:50.000Z,0.76,6,10028,10028
2016-02-13T11:56:50.000Z,2016-02-13T11:59:50.000Z,0.7,4.5,10001,10110
2016-02-04T08:23:07.000Z,2016-02-04T08:27:31.000Z,0.8,5,10065,10152
2016-02-27T12:37:54.000Z,2016-02-27T13:00:52.000Z,3.81,18.5,10017,10012
2016-02-04T17:26:19.000Z,2016-02-04T17:27:38.000Z,0.4,3.5,10018,10019
2016-02-24T07:55:37.000Z,2016-02-24T08:10:41.000Z,1.2,10,10028,10162
2016-02-28T03:27:24.000Z,2016-02-28T03:35:28.000Z,2.82,9.5,10018,10162
2016-02-10T12:10:56.000Z,2016-02-10T12:14:06.000Z,0.8,5,10029,10028
2016-02-14T02:07:16.000Z,2016-02-14T02:09:21.000Z,0.36,3.5,10003,10003
2016-02-25T22:41:36.000Z,2016-02-25T22:54:55.000Z,2.64,12,10020,10028
2016-02-11T09:03:21.000Z,2016-02-11T09:17:46.000Z,2.1,11,10022,10028
2016-02-01T23:19:20.000Z,2016-02-01T23:25:50.000Z,1.1,7,10023,10018
2016-02-11T22:57:30.000Z,2016-02-11T23:09:17.000Z,3.06,11.5,10003,10021
2016-02-21T17:14:48.000Z,2016-02-21T17:20:19.000Z,1.7,7,10021,10021
2016-02-22T08:25:32.000Z,2016-02-22T08:30:20.000Z,0.68,5,10001,10110
2016-02-18T16:34:52.000Z,2016-02-18T16:37:18.000Z,0.9,4.5,10025,10162
2016-02-02T22:58:45.000Z,2016-02-02T23:10:07.000Z,2.56,10.5,10065,10011
2016-02-16T07:44:24.000Z,2016-02-16T07:59:15.000Z,2.5,11.5,10014,10110
2016-02-13T01:21:42.000Z,2016-02-13T01:36:58.000Z,1.56,11,10002,10011
2016-02-19T09:44:57.000Z,2016-02-19T09:54:57.000Z,1.3,8.5,10153,10103
2016-02-21T17:34:15.000Z,2016-02-21T17:41:27.000Z,1.06,6.5,10003,10002
2016-02-12T14:14:20.000Z,2016-02-12T14:54:25.000Z,11.3,37.5,11371,10103
2016-02-19T06:47:28.000Z,2016-02-19T06:56:39.000Z,1.92,9.5,10065,10029
2016-02-12T17:24:45.000Z,2016-02-12T18:18:37.000Z,16.62,52,11436,10167
2016-02-25T16:09:26.000Z,2016-02-25T16:20:39.000Z,1.5,9,10065,10028
2016-02-07T18:13:24.000Z,2016-02-07T18:17:43.000Z,0.63,5,10011,10011
2016-02-18T11:56:19.000Z,2016-02-18T12:00:22.000Z,0.55,4.5,10021,10065
2016-02-12T18:59:11.000Z,2016-02-12T19:03:05.000Z,0.5,4.5,10065,10022
2016-02-14T14:41:01.000Z,2016-02-14T15:05:37.000Z,4.9,20,10012,10028
2016-02-17T06:41:05.000Z,2016-02-17T06:44:22.000Z,0.74,5,10003,10011
2016-02-03T23:57:54.000Z,2016-02-04T00:06:48.000Z,1.18,7.5,10199,10110
2016-02-04T17:20:02.000Z,2016-02-04T17:34:28.000Z,1.33,10,10110,10017
2016-02-09T23:33:38.000Z,2016-02-09T23:45:21.000Z,1.8,9.5,10199,10154
2016-02-18T08:54:09.000Z,2016-02-18T09:06:06.000Z,1.8,10,10199,10003
2016-02-11T21:10:07.000Z,2016-02-11T21:17:37.000Z,1.68,7.5,10016,10009
2016-02-06T16:50:39.000Z,2016-02-06T16:56:56.000Z,0.7,6,10003,10011
2016-02-12T01:38:24.000Z,2016-02-12T01:59:18.000Z,11.13,31.5,10011,10468
2016-02-25T22:03:44.000Z,2016-02-25T22:12:49.000Z,1.9,8.5,10119,10018
2016-02-28T13:28:12.000Z,2016-02-28T13:36:06.000Z,1.71,8,10023,10025
2016-02-27T06:57:33.000Z,2016-02-27T06:59:34.000Z,0.8,4.5,10018,10199
2016-02-28T19:49:41.000Z,2016-02-28T20:03:29.000Z,3.27,12.5,10018,10162
2016-02-15T20:54:23.000Z,2016-02-15T21:00:16.000Z,1.09,6,10014,10011
2016-02-24T14:35:50.000Z,2016-02-24T14:43:05.000Z,0.4,6,10009,10003
2016-02-23T22:11:59.000Z,2016-02-23T22:33:43.000Z,5.2,20,10017,10013
2016-02-27T12:39:04.000Z,2016-02-27T13:02:12.000Z,5.1,20,10282,10103
2016-02-04T20:12:32.000Z,2016-02-04T20:15:25.000Z,0.4,4,10020,10103
2016-02-29T01:14:25.000Z,2016-02-29T01:17:51.000Z,0.4,4.5,10011,10011
2016-02-26T13:14:50.000Z,2016-02-26T13:35:45.000Z,9.2,27.5,11371,10016
2016-02-13T11:52:06.000Z,2016-02-13T11:57:44.000Z,1.99,7.5,10022,10009
2016-02-25T07:52:37.000Z,2016-02-25T08:10:01.000Z,3.8,15,10162,10199
2016-02-12T00:03:03.000Z,2016-02-12T00:09:31.000Z,1.54,7,10001,10022
2016-02-26T23:21:59.000Z,2016-02-26T23:26:18.000Z,0.49,4.5,10001,10001
2016-02-22T19:30:29.000Z,2016-02-22T19:34:57.000Z,1.3,6,10153,10028
2016-02-10T15:44:00.000Z,2016-02-10T15:59:44.000Z,2.03,11.5,10013,10003
2016-02-22T08:20:31.000Z,2016-02-22T08:55:28.000Z,4.6,24.5,10017,10278
2016-02-24T18:15:01.000Z,2016-02-24T18:32:19.000Z,2.45,13,10199,10023
2016-02-14T22:33:34.000Z,2016-02-14T22:46:35.000Z,3.01,12,10012,10020
2016-02-27T21:30:47.000Z,2016-02-27T21:53:52.000Z,3.4,16.5,11205,10012
2016-02-06T01:36:07.000Z,2016-02-06T01:47:40.000Z,1.39,9,10017,10119
2016-02-03T17:31:55.000Z,2016-02-03T17:46:45.000Z,2.08,11.5,10044,10023
2016-02-16T12:57:00.000Z,2016-02-16T13:11:14.000Z,1.9,11,10023,10029
2016-02-14T12:30:49.000Z,2016-02-14T12:34:58.000Z,0.7,5,10003,10009
2016-02-02T23:27:25.000Z,2016-02-02T23:35:04.000Z,1.8,8.5,11217,11216
2016-02-20T14:58:01.000Z,2016-02-20T14:59:52.000Z,0.4,3.5,10011,10001
2016-02-07T13:54:54.000Z,2016-02-07T13:58:20.000Z,0.3,4,10011,10014
2016-02-01T20:09:40.000Z,2016-02-01T20:15:54.000Z,0.96,6,10011,10014
2016-02-03T01:25:59.000Z,2016-02-03T02:06:08.000Z,17.4,49.5,10167,11229
2016-02-10T11:37:23.000Z,2016-02-10T11:51:58.000Z,1.28,10,10021,10153
2016-02-28T02:12:48.000Z,2016-02-28T02:23:29.000Z,1.7,8.5,10003,10011
2016-02-01T16:40:01.000Z,2016-02-01T16:46:50.000Z,1.74,7.5,10013,10011
2016-02-26T18:57:40.000Z,2016-02-26T19:04:57.000Z,1,6.5,10278,10006
2016-02-16T09:11:05.000Z,2016-02-16T09:28:00.000Z,1.25,11,10018,10171
2016-02-22T09:18:49.000Z,2016-02-22T09:27:29.000Z,0.32,6.5,10199,10199
2016-02-26T20:30:12.000Z,2016-02-26T21:02:27.000Z,8.4,28,10020,11231
2016-02-23T09:42:01.000Z,2016-02-23T09:52:15.000Z,1.87,9,10119,10019
2016-02-10T07:24:23.000Z,2016-02-10T07:36:14.000Z,2.51,10.5,10021,10001
2016-02-24T16:54:13.000Z,2016-02-24T17:07:09.000Z,2.2,11,10021,10016
2016-02-19T08:59:53.000Z,2016-02-19T09:12:54.000Z,0.79,9,10065,10153
2016-02-16T18:22:09.000Z,2016-02-16T18:36:24.000Z,1.82,10.5,10171,10003
2016-02-16T11:37:38.000Z,2016-02-16T11:57:12.000Z,5.4,19.5,10029,10018
2016-02-01T12:28:42.000Z,2016-02-01T12:31:30.000Z,0.45,4,10012,10012
2016-02-27T13:37:43.000Z,2016-02-27T13:49:41.000Z,2.38,10.5,10017,10028
2016-02-19T09:46:35.000Z,2016-02-19T09:49:43.000Z,0.53,4,10199,10199
2016-02-06T19:49:40.000Z,2016-02-06T19:58:47.000Z,1.2,7.5,10002,10003
2016-02-20T18:49:50.000Z,2016-02-20T19:00:00.000Z,1.7,9,10022,10044
2016-02-28T03:16:21.000Z,2016-02-28T03:27:56.000Z,2.8,11,10018,10012
2016-02-12T12:09:48.000Z,2016-02-12T12:21:00.000Z,1.7,9,10021,10162
2016-02-19T15:31:02.000Z,2016-02-19T15:33:32.000Z,0.68,4,10029,10026
2016-02-06T18:51:26.000Z,2016-02-06T19:07:40.000Z,1.44,11.5,10018,10001
2016-02-11T20:59:07.000Z,2016-02-11T21:06:31.000Z,0.9,7,10152,10065
2016-02-16T19:58:07.000Z,2016-02-16T20:11:09.000Z,1.63,9.5,10011,10017
2016-02-21T10:34:21.000Z,2016-02-21T10:37:11.000Z,0.82,4.5,10009,10003
2016-02-15T21:09:06.000Z,2016-02-15T21:16:03.000Z,1.07,6.5,10001,10199
2016-02-15T14:12:42.000Z,2016-02-15T14:56:20.000Z,8,33.5,10017,11233
2016-02-14T15:56:22.000Z,2016-02-14T16:15:42.000Z,9.6,28.5,11371,10001
2016-02-12T20:03:05.000Z,2016-02-12T20:10:15.000Z,1.13,6.5,10020,10001
2016-02-05T07:47:17.000Z,2016-02-05T07:56:02.000Z,1.5,7.5,10018,10014
2016-02-05T23:18:30.000Z,2016-02-05T23:30:33.000Z,2.8,11.5,11226,11218
2016-02-29T20:32:48.000Z,2016-02-29T20:41:55.000Z,1.15,7.5,10103,10022
2016-02-10T19:35:35.000Z,2016-02-10T19:40:44.000Z,0.7,5,10021,10021
2016-02-12T06:27:15.000Z,2016-02-12T06:30:51.000Z,0.62,4.5,10002,10003
2016-02-01T21:51:15.000Z,2016-02-01T22:01:46.000Z,2.1,9.5,10023,10110
2016-02-24T18:25:58.000Z,2016-02-24T18:34:37.000Z,1.15,7.5,10003,10110
2016-02-12T16:26:14.000Z,2016-02-12T16:39:54.000Z,1.7,10,10119,10103
2016-02-28T16:35:16.000Z,2016-02-28T16:47:15.000Z,1.4,9,10011,10110
2016-02-29T13:39:26.000Z,2016-02-29T13:46:20.000Z,0.6,6,10001,10016
2016-02-29T22:46:01.000Z,2016-02-29T22:56:13.000Z,1.4,8.5,10103,10017
2016-02-16T18:56:14.000Z,2016-02-16T18:59:34.000Z,0.7,5,10025,10025
2016-02-03T20:46:56.000Z,2016-02-03T21:05:21.000Z,5.61,18.5,10005,10019
2016-02-12T11:32:25.000Z,2016-02-12T11:57:20.000Z,2.9,16.5,10119,10065
2016-02-12T13:24:31.000Z,2016-02-12T13:33:32.000Z,1.57,8,10023,10018
2016-02-25T16:26:40.000Z,2016-02-25T16:35:46.000Z,1.2,7.5,10001,10020
2016-02-22T17:23:23.000Z,2016-02-22T17:29:00.000Z,1.3,6.5,10110,10167
2016-02-07T23:54:07.000Z,2016-02-08T00:04:23.000Z,1.39,8.5,10013,10002
2016-02-17T14:34:51.000Z,2016-02-17T14:53:42.000Z,2,13,10003,10153
2016-02-28T12:08:39.000Z,2016-02-28T12:23:42.000Z,3,12.5,10001,10044
2016-02-09T10:38:42.000Z,2016-02-09T10:40:08.000Z,0.49,3.5,10153,10103
2016-02-27T02:01:10.000Z,2016-02-27T02:15:03.000Z,1.57,9.5,10002,10009
2016-02-03T09:32:22.000Z,2016-02-03T10:07:56.000Z,6.5,26.5,10103,10271
2016-02-29T01:00:22.000Z,2016-02-29T01:19:05.000Z,5.4,19.5,10278,10023
2016-02-19T21:11:11.000Z,2016-02-19T21:31:21.000Z,4.3,17,10282,10019
2016-02-16T15:03:01.000Z,2016-02-16T15:08:58.000Z,1,6,10037,10451
2016-02-26T03:53:42.000Z,2016-02-26T03:55:42.000Z,0.72,4,11206,11206
2016-02-08T21:31:52.000Z,2016-02-08T21:46:11.000Z,2.47,11.5,10001,10002
2016-02-11T21:19:22.000Z,2016-02-11T21:48:01.000Z,5.74,23.5,10014,11222
2016-02-08T00:03:42.000Z,2016-02-08T00:07:59.000Z,1.8,6.5,10065,10029
2016-02-01T09:53:57.000Z,2016-02-01T10:02:07.000Z,2.1,9,10007,10014
2016-02-11T19:24:19.000Z,2016-02-11T19:42:03.000Z,1.82,12.5,10119,10018
2016-02-12T07:18:45.000Z,2016-02-12T07:22:23.000Z,0.6,4.5,10021,10065
2016-02-07T20:28:06.000Z,2016-02-07T20:35:23.000Z,2.1,8,10012,10018
2016-02-24T11:12:08.000Z,2016-02-24T11:50:49.000Z,9.17,32.5,11371,10003
2016-02-22T15:51:29.000Z,2016-02-22T15:56:18.000Z,0.97,5.5,10017,10103
2016-02-18T23:54:49.000Z,2016-02-19T00:04:41.000Z,1.86,9,10011,10018
2016-02-22T18:11:51.000Z,2016-02-22T18:14:20.000Z,0.3,3.5,10003,10011
2016-02-25T21:20:47.000Z,2016-02-25T21:35:57.000Z,2.41,11.5,10110,10003
2016-02-16T18:57:15.000Z,2016-02-16T19:13:11.000Z,4.28,15,10023,10031
2016-02-04T17:04:44.000Z,2016-02-04T17:11:01.000Z,1.1,6.5,10017,10016
2016-02-04T06:53:36.000Z,2016-02-04T07:01:31.000Z,1.51,7.5,11231,11217
2016-02-28T12:04:21.000Z,2016-02-28T12:29:39.000Z,11.47,33.5,10069,11371
2016-02-12T17:45:56.000Z,2016-02-12T17:56:22.000Z,1.36,8.5,10023,10023
2016-02-26T09:36:18.000Z,2016-02-26T09:46:43.000Z,1.1,8,10021,10022
2016-02-11T21:41:42.000Z,2016-02-11T21:54:35.000Z,1.93,10,10009,10012
2016-02-14T12:35:34.000Z,2016-02-14T12:41:39.000Z,1.32,6.5,10119,10003
2016-02-28T09:05:42.000Z,2016-02-28T09:20:30.000Z,5.61,18.5,10018,10027
2016-02-14T18:08:04.000Z,2016-02-14T18:23:34.000Z,1.23,10.5,10199,10103
2016-02-21T20:58:28.000Z,2016-02-21T21:06:22.000Z,2.06,8.5,10025,10026
2016-02-14T05:54:21.000Z,2016-02-14T06:02:40.000Z,2.88,10,10018,10025
2016-02-25T11:36:44.000Z,2016-02-25T12:25:33.000Z,7.37,35.5,10018,10038
2016-02-08T15:09:46.000Z,2016-02-08T15:14:19.000Z,0.6,5,10014,10199
2016-02-15T16:29:01.000Z,2016-02-15T16:35:08.000Z,1.18,6.5,10119,10103
2016-02-12T14:06:17.000Z,2016-02-12T14:31:06.000Z,2.69,16,10001,10002
2016-02-11T20:18:42.000Z,2016-02-11T20:51:06.000Z,4.8,22,10119,10009
2016-02-19T11:11:21.000Z,2016-02-19T11:21:30.000Z,0.7,7.5,10003,10011
2016-02-15T19:38:31.000Z,2016-02-15T19:50:15.000Z,4.4,15,10009,10280
2016-02-10T16:32:46.000Z,2016-02-10T16:39:20.000Z,0.84,6,10017,10018
2016-02-27T21:40:50.000Z,2016-02-27T22:23:44.000Z,8.13,31.5,10011,11201
2016-02-18T09:12:50.000Z,2016-02-18T09:32:59.000Z,2,13.5,10022,10001
2016-02-12T14:36:36.000Z,2016-02-12T14:47:09.000Z,1.48,8.5,10012,10014
2016-02-19T09:24:37.000Z,2016-02-19T09:46:18.000Z,8.29,26,11371,10028
2016-02-27T09:39:54.000Z,2016-02-27T10:01:13.000Z,4.14,17,10018,10002
2016-02-17T07:36:45.000Z,2016-02-17T07:40:12.000Z,0.6,4.5,10167,10153
2016-02-11T15:35:25.000Z,2016-02-11T15:49:52.000Z,1.5,10.5,10153,10028
2016-02-15T12:41:06.000Z,2016-02-15T12:47:00.000Z,0.9,6,10021,10028
2016-02-16T13:34:48.000Z,2016-02-16T13:49:12.000Z,1,10,10278,10007
2016-02-18T14:25:33.000Z,2016-02-18T14:41:43.000Z,0.86,10.5,10110,10018
2016-02-21T17:56:57.000Z,2016-02-21T18:06:36.000Z,1.33,8,10003,10016
2016-02-06T14:25:25.000Z,2016-02-06T14:33:57.000Z,2.01,9,10110,10009
2016-02-21T05:12:25.000Z,2016-02-21T05:39:22.000Z,10.07,31.5,10162,10468
2016-02-22T08:03:30.000Z,2016-02-22T08:23:38.000Z,6.1,20.5,10022,10005
2016-02-18T08:24:36.000Z,2016-02-18T08:28:31.000Z,0.82,5,10171,10017
2016-02-23T13:17:18.000Z,2016-02-23T13:43:23.000Z,1.81,16,10110,10199
2016-02-09T16:17:56.000Z,2016-02-09T16:53:14.000Z,10.31,32,10110,11370
2016-02-07T17:38:42.000Z,2016-02-07T17:48:31.000Z,1.7,9,10069,10025
2016-02-05T07:28:44.000Z,2016-02-05T07:35:03.000Z,1.22,6.5,10001,10153
2016-02-02T08:37:33.000Z,2016-02-02T08:39:52.000Z,0.53,4,10065,10021
2016-02-19T07:43:43.000Z,2016-02-19T07:55:56.000Z,1.82,10,10021,10162
2016-02-01T01:07:49.000Z,2016-02-01T01:27:37.000Z,5.93,19.5,10018,11105
2016-02-11T08:56:56.000Z,2016-02-11T09:03:12.000Z,0.5,5.5,11104,11101
2016-02-09T09:41:26.000Z,2016-02-09T10:12:53.000Z,10.84,32,11371,10152
2016-02-01T19:34:48.000Z,2016-02-01T19:57:41.000Z,3,16,10011,10065
2016-02-05T14:47:08.000Z,2016-02-05T14:51:08.000Z,0.5,4.5,10021,10044
2016-02-19T15:37:24.000Z,2016-02-19T15:41:50.000Z,0.67,5,10021,10028
2016-02-14T22:45:40.000Z,2016-02-14T22:55:23.000Z,1.8,9,10167,10009
2016-02-02T09:17:19.000Z,2016-02-02T09:23:13.000Z,0.4,5.5,10069,10023
2016-02-12T21:14:27.000Z,2016-02-12T21:26:50.000Z,2.4,11.5,11205,11237
2016-02-08T21:44:59.000Z,2016-02-08T21:53:59.000Z,2.27,9,10029,10023
2016-02-18T19:05:22.000Z,2016-02-19T18:40:19.000Z,2.05,13.5,10065,10023
2016-02-13T16:09:04.000Z,2016-02-13T16:30:49.000Z,4.61,19,10012,11215
2016-02-09T06:45:48.000Z,2016-02-09T06:51:30.000Z,0.9,6,10018,10111
2016-02-28T18:54:27.000Z,2016-02-28T19:22:47.000Z,5.7,22.5,10002,10023
2016-02-17T11:22:22.000Z,2016-02-17T11:34:40.000Z,2.1,10.5,10023,10028
2016-02-13T20:57:38.000Z,2016-02-13T21:17:26.000Z,4.8,17.5,10014,10162
2016-02-28T02:08:15.000Z,2016-02-28T02:28:11.000Z,9.6,28.5,10022,11375
2016-02-09T19:38:37.000Z,2016-02-09T19:44:03.000Z,0.8,5.5,10044,10028
2016-02-16T10:06:38.000Z,2016-02-16T10:41:20.000Z,15.6,43,11371,10006
2016-02-12T20:15:41.000Z,2016-02-12T20:32:47.000Z,1.6,11.5,10011,10002
2016-02-07T01:13:04.000Z,2016-02-07T01:29:47.000Z,6.12,19.5,10035,10018
2016-02-18T20:33:30.000Z,2016-02-18T20:41:10.000Z,1.41,7.5,10103,10023
2016-02-05T10:12:15.000Z,2016-02-05T10:26:15.000Z,2.1,11,10022,10021
2016-02-11T23:55:07.000Z,2016-02-12T00:13:54.000Z,7.55,22.5,10014,11218
2016-02-11T10:53:02.000Z,2016-02-11T11:11:17.000Z,0.78,11.5,10014,10014
2016-02-29T11:26:58.000Z,2016-02-29T11:45:59.000Z,1.97,13,10154,10001
2016-02-26T10:04:21.000Z,2016-02-26T10:37:30.000Z,3.58,22,10021,10119
2016-02-19T10:53:33.000Z,2016-02-19T11:09:10.000Z,1.18,10.5,10009,10001
2016-02-24T23:24:06.000Z,2016-02-24T23:28:42.000Z,0.78,5,10110,10119
2016-02-27T18:51:37.000Z,2016-02-27T18:56:32.000Z,0.86,5.5,10028,10021
2016-02-21T16:00:22.000Z,2016-02-21T16:06:10.000Z,1.2,6.5,10001,10001
2016-02-23T15:58:04.000Z,2016-02-23T16:03:18.000Z,1,5.5,10110,10003
2016-02-07T03:04:49.000Z,2016-02-07T03:15:22.000Z,2.72,10.5,10009,10103
2016-02-27T05:38:25.000Z,2016-02-27T05:51:10.000Z,5.3,17,10003,11231
2016-02-28T21:44:07.000Z,2016-02-28T21:56:41.000Z,5.03,16.5,10011,10025
2016-02-08T19:58:17.000Z,2016-02-08T20:00:30.000Z,0.49,4,10001,10110
2016-02-19T13:49:03.000Z,2016-02-19T13:55:31.000Z,1,6.5,10001,10103
2016-02-08T19:06:43.000Z,2016-02-08T19:13:19.000Z,0.9,6,10153,10065
2016-02-18T22:47:57.000Z,2016-02-18T22:57:46.000Z,2,9.5,10162,10028
2016-02-24T11:44:39.000Z,2016-02-24T12:15:42.000Z,14.76,41.5,10271,11371
